118 5828 1783 0
119 2114 6868 0
120 1767 2688 0
121 4469 1895 0
122 1100 8188 0
123 2093 5098 0
124 9822 9506 0
125 5251 7011 0
126 6042 8363 0
127 1132 42 0
128 7190 5103 0
129 8511 5538 0
130 3322 5946 0
131 2562 650 0
132 4475 2441 0
133 9476 9075 0
134 765 3637 0
135 9437 8404 0
136 3051 5454 0
137 1443 5586 0
138 3440 7733 0
139 3055 8426 0
140 641 5086 0
141 1342 7095 0
142 5124 3461 0
143 6463 8139 0
144 4224 2751 0
145 6354 1815 0
146 2120 4988 0
147 6984 1280 0
148 8810 274 0
149 4126 4936 0
150 7234 3764 0
151 4118 503 0
152 9660 6546 0
153 7237 9996 0
154 599 9887 0
155 6067 7116 0
156 1512 1612 0
157 7869 8821 0
158 6566 7038 0
159 2847 2556 0
160 7612 7964 0
161 6413 9512 0
162 8944 8290 0
163 1745 4418 0
164 4333 9686 0
165 2435 5051 0
166 1250 3031 0
167 5665 5923 0
168 6335 293 0
169 3228 8978 0
170 9802 877 0
171 3054 3777 0
172 2751 2435 0
173 8097 7493 0
174 8312 2633 0
175 4781 4854 0
176 5442 7087 0
177 4808 4578 0
178 8609 5552 0
179 3357 4627 0
180 1921 1004 0
181 8944 2390 0
182 7397 5250 0
183 2980 6509 0
184 9653 3811 0
185 7478 8844 0
186 4207 2806 0
187 1736 3357 0
188 1726 210 0
189 5687 8719 0
190 869 9840 0
191 7341 8062 0
192 454 32 0
193 3184 9774 0
194 6898 2137 0
195 1633 1276 0
196 4380 8860 0
197 4520 6409 0
198 9515 3226 0
199 5432 6248 0
200 4213 8155 0
201 5030 904 0
202 9322 9622 0
203 2393 3344 0
204 8485 6776 0
205 9925 7016 0
206 1983 855 0
207 3074 419 0
208 1660 9824 0
209 3685 5761 0
210 3339 7732 0
211 7865 6747 0
212 3531 4639 0
213 9052 7372 0
214 3465 8424 0
215 464 2560 0
216 3924 8080 0
217 4696 4083 0
218 3152 7178 0
219 4953 7384 0
220 8961 6917 0
221 3952 1630 0
222 2215 7024 0
223 5483 1851 0
224 254 5420 0
225 4956 8622 0
226 6839 4219 0
227 4383 8367 0
228 2170 5620 0
229 4178 1253 0
230 7627 521 0
231 8176 2211 0
232 1821 8156 0
233 2484 3263 0
234 3613 8013 0
235 6934 1283 0
236 5435 2323 0
237 9828 5254 0
238 6036 5099 0
239 1671 9633 0
240 4020 5276 0
241 4799 4422 0
242 6670 2259 0
243 8115 5144 0
244 812 8101 0
245 9291 2490 0
246 2217 5433 0
247 6535 5308 0
248 8891 6537 0
249 6231 7788 0
250 8769 7474 0
251 4817 7520 0
252 7955 339 0
253 2674 7302 0
254 8442 2848 0
255 5019 9839 0
256 1271 9447 0
257 3077 2616 0
258 9395 7672 0
259 3512 3362 0
260 4323 973 0
261 1936 1764 0
262 9287 3374 0
263 9744 5433 0
264 9630 9650 0
265 3017 7221 0
266 6810 7988 0
267 9345 8357 0
268 4086 2236 0
269 8465 1591 0
270 1332 6793 0
271 3767 690 0
272 5938 9726 0
273 143 1708 0
274 2064 4078 0
275 3669 9948 0
276 8787 9812 0
277 9434 2744 0
278 2981 4957 0
279 1172 2180 0
280 9237 4816 0
281 8446 8984 0
282 3534 4121 0
283 4737 6021 0
284 2166 4097 0
285 4085 6899 0
286 205 8308 0
287 4628 7363 0
288 3593 8262 0
289 7919 2895 0
290 3347 7874 0
291 4789 3081 0
292 3006 1941 0
293 3152 5050 0
294 8050 9770 0
295 7558 7294 0
296 5568 6003 0
297 535 4624 0
298 8991 6636 0
299 4859 5617 0
300 8158 6511 0
301 9376 9205 0
302 87 7648 0
303 6842 3968 0
304 3833 8322 0
305 6131 5594 0
306 7187 2469 0
307 222 2371 0
308 3662 4402 0
309 218 7991 0
310 7769 2094 0
311 2671 1747 0
312 2257 4787 0
313 9916 4298 0
314 5546 9842 0
315 5424 7084 0
316 1540 3621 0
317 8675 2501 0
318 8566 4306 0
319 4632 2077 0
320 5203 3571 0
321 697 2150 0
322 3467 9954 0
323 3796 6444 0
324 1728 9060 0
325 5011 1484 0
326 3241 4052 0
327 7129 7232 0
328 2349 6018 0
329 9035 5929 0
330 835 8186 0
331 5467 2878 0
332 9373 629 0
333 4295 3921 0
334 5675 333 0
335 1697 7000 0
336 3441 8004 0
337 5690 1900 0
338 9462 2144 0
339 7300 1821 0
340 5997 1774 0
341 3099 4658 0
342 5936 8342 0
343 1313 8176 0
344 524 2135 0
345 4307 6331 0
346 2877 1689 0
347 1349 5778 0
348 2810 3776 0
349 7821 4396 0
350 2881 4864 0
351 2721 1993 0
352 794 3990 0
353 3915 5649 0
354 5560 7222 0
355 2789 7805 0
356 9036 2964 0
357 3204 2336 0
358 9621 1942 0
359 8292 4102 0
360 8395 6846 0
361 9566 365 0
362 9053 6719 0
363 4079 2588 0
364 3228 1724 0
365 7526 2594 0
366 9143 9934 0
367 7492 1906 0
368 7499 5445 0
369 4416 4551 0
370 5386 5983 0
371 1662 9038 0
372 8824 1124 0
373 6595 5627 0
374 7722 2377 0
375 7128 1448 0
376 8078 1062 0
377 7398 6130 0
378 7200 1039 0
379 6683 6514 0
380 5375 4671 0
381 2987 9972 0
382 34 7711 0
383 7178 1344 0
384 6757 5985 0
385 6437 3184 0
386 1941 9073 0
387 8079 4813 0
388 4266 7709 0
389 5336 4192 0
390 723 7208 0
391 8677 5553 0
392 6053 3291 0
393 5517 3553 0
394 5664 7091 0
395 1394 3532 0
396 7948 1699 0
397 1889 4089 0
398 4274 4439 0
399 8109 5876 0
400 5645 4087 0
401 1314 1195 0
402 4861 3667 0
403 1481 3248 0
404 9450 1358 0
405 2328 2056 0
406 3780 1876 0
407 1886 320 0
408 9955 1952 0
409 2765 1747 0
410 4261 4336 0
411 7895 8025 0
412 6103 1327 0
413 9320 6801 0
414 5859 4369 0
415 3361 5119 0
416 1043 7519 0
417 9694 3126 0
418 7024 2518 0
419 1623 9529 0
420 3843 8027 0
421 8681 7621 0
422 5175 6265 0
423 51 8671 0
424 157 6394 0
425 7434 8061 0
426 2972 9018 0
427 2587 5439 0
428 8952 963 0
429 3413 8257 0
430 6163 5546 0
431 8749 5534 0
432 7892 4747 0
433 6922 4078 0
434 3638 3856 0
435 8057 1552 0
436 1937 9334 0
437 2841 3986 0
438 6052 141 0
439 9421 5875 0
440 3908 9892 0
441 9679 5276 0
442 894 9571 0
443 7457 6594 0
444 7849 862 0
445 7804 1355 0
446 6584 5341 0
447 850 584 0
448 6602 3247 0
449 5638 8610 0
450 1121 8387 0
451 3710 8882 0
452 8557 4234 0
453 2617 5666 0
454 1161 2260 0
455 4974 9035 0
456 3566 4291 0
457 8388 8791 0
458 3422 7647 0
459 4407 9533 0
460 7881 1660 0
461 8522 5949 0
462 2959 1577 0
463 1548 6088 0
464 1882 1092 0
465 570 8761 0
466 2603 4330 0
467 2563 2579 0
468 5679 6152 0
469 3303 8159 0
470 2607 5544 0
471 7292 1339 0
472 6981 4383 0
473 9128 6668 0
474 2273 5492 0
475 608 8868 0
476 9266 6403 0
477 7291 4094 0
478 9548 1411 0
479 1614 7068 0
480 6713 6754 0
481 8234 5331 0
482 2667 2916 0
483 6782 2585 0
484 6165 9622 0
485 9645 8106 0
486 7725 5218 0
487 2156 2213 0
488 9185 8726 0
489 4806 8271 0
490 6931 8121 0
491 8015 3648 0
492 8034 867 0
493 2175 1075 0
494 4 4073 0
495 4133 6962 0
496 6619 5098 0
497 2501 1579 0
498 4346 2816 0
499 7800 686 0
500 4485 8459 0
501 2171 4100 0
502 6182 7040 0
503 61 4575 0
504 6348 8057 0
505 4173 8880 0
506 9326 3737 0
507 5814 4131 0
508 8139 6498 0
509 2834 8749 0
510 9148 4929 0
511 7624 795 0
512 3174 8787 0
513 214 8115 0
514 7786 737 0
515 1152 5064 0
516 8395 6566 0
517 8395 4426 0
518 6622 6451 0
519 5775 498 0
520 6420 7454 0
521 6714 1452 0
522 6456 9588 0
523 1729 6894 0
524 5690 3392 0
525 7568 4570 0
526 5410 7550 0
527 972 2557 0
528 8264 8931 0
529 4123 1009 0
530 1809 2355 0
531 9152 6399 0
532 2951 3563 0
533 961 2125 0
534 6650 5867 0
535 384 8802 0
536 7349 9930 0
537 9208 8128 0
538 4949 1278 0
539 1923 8147 0
540 2963 3268 0
541 3506 9277 0
542 1508 4716 0
543 1947 1803 0
544 2725 2257 0
545 358 1105 0
546 5831 5787 0
547 2477 2376 0
548 3816 8707 0
549 8585 1745 0
550 6028 7888 0
551 8007 8745 0
552 5306 8604 0
553 6951 7273 0
554 6390 8463 0
555 6220 1841 0
556 5329 9577 0
557 6821 2868 0
558 6103 3475 0
559 8117 6546 0
560 5361 7673 0
561 2084 9586 0
562 2380 6829 0
563 2764 2835 0
564 2726 6910 0
565 7982 887 0
566 978 9052 0
567 1536 5907 0
568 8319 8378 0
569 8417 909 0
570 8565 3732 0
571 139 9335 0
572 7277 2143 0
573 778 6754 0
574 7183 524 0
575 5600 9818 0
576 1599 5358 0
577 9353 4051 0
578 5871 8095 0
579 6405 914 0
580 3606 6244 0
581 6312 7282 0
582 3872 785 0
583 1752 7755 0
584 2230 86 0
585 9082 1400 0
586 4408 5523 0
587 9330 2210 0
588 1132 5876 0
589 3974 8993 0
590 9623 2821 0
591 7297 5788 0
592 3538 4919 0
593 6665 1484 0
594 7080 1735 0
595 7826 4562 0
596 6709 3765 0
597 2070 7384 0
598 5223 2924 0
599 8443 6868 0
600 2068 3467 0
601 1749 2416 0
602 9947 9560 0
603 5442 7462 0
604 5356 721 0
605 5807 5055 0
606 5863 3389 0
607 6013 9449 0
608 6329 1125 0
609 9136 9463 0
610 4215 2667 0
611 3270 2494 0
612 4393 4269 0
613 2539 5835 0
614 9509 1412 0
615 8207 8571 0
616 1052 3871 0
617 5172 2980 0
618 6352 3780 0
619 6206 8091 0
620 2123 8322 0
621 2412 1192 0
622 7295 4562 0
623 5783 8708 0
624 875 3710 0
625 4576 6234 0
626 917 8273 0
627 2707 726 0
628 2350 6094 0
629 5126 3045 0
630 7656 5416 0
631 2980 3485 0
632 1026 6481 0
633 9764 2005 0
634 5694 9688 0
635 1314 9813 0
636 8731 3524 0
637 784 5131 0
638 391 7845 0
639 2578 4230 0
640 6309 9853 0
641 7376 2038 0
642 1910 9987 0
643 2256 2978 0
644 1156 1810 0
645 7091 1238 0
646 9456 5122 0
647 9282 460 0
648 1469 8147 0
649 9803 7481 0
650 6515 9442 0
651 5191 5487 0
652 961 3962 0
653 5641 6216 0
654 4796 7628 0
655 839 9343 0
656 3103 6569 0
657 5026 334 0
658 7392 8626 0
659 6209 5596 0
660 5727 765 0
661 6512 8894 0
662 1651 7188 0
663 9402 3702 0
664 5647 9367 0
665 4079 7830 0
666 1295 3176 0
667 4474 5888 0
668 2508 8732 0
669 8410 6828 0
670 7773 104 0
671 4246 493 0
672 833 4234 0
673 462 8117 0
674 316 945 0
675 9271 2962 0
676 5246 746 0
677 1654 5909 0
678 6164 1228 0
679 2864 8635 0
680 4739 25 0
681 2144 123 0
682 2300 7557 0
683 3398 2514 0
684 5030 7851 0
685 5808 6803 0
686 9231 8618 0
687 1082 3206 0
688 8139 4763 0
689 2698 8094 0
690 9627 8892 0
691 5902 4468 0
692 3769 486 0
693 75 7016 0
694 9027 7543 0
695 9836 4780 0
696 1225 522 0
697 6676 878 0
698 6712 7748 0
699 4534 125 0
700 7350 711 0
701 5326 966 0
702 1280 2255 0
703 6346 9087 0
704 5925 7180 0
705 4576 9633 0
706 3332 3278 0
707 692 6397 0
708 551 9589 0
709 8629 5956 0
710 7196 4558 0
711 8121 5420 0
712 3457 1907 0
713 4738 716 0
714 6119 9966 0
715 2241 3765 0
716 9396 8859 0
717 8002 9277 0
718 2255 8522 0
719 1625 3585 0
720 9564 2795 0
721 269 8276 0
722 5052 6106 0
723 236 6030 0
724 9848 9524 0
725 5257 6165 0
726 7843 5501 0
727 8534 6025 0
728 2979 3806 0
729 6854 971 0
730 7174 5988 0
731 5525 9667 0
732 2021 6777 0
733 9281 6474 0
734 8457 8233 0
735 7967 3971 0
736 3896 6335 0
737 2623 8990 0
738 7463 1739 0
739 3148 8004 0
740 4706 7378 0
741 1547 4549 0
742 9264 8210 0
743 9340 5284 0
744 2752 6272 0
745 5385 6008 0
746 9261 6382 0
747 9708 8023 0
748 1976 1118 0
749 7528 2197 0
750 1995 9122 0
751 1817 358 0
752 8832 1160 0
753 1367 6689 0
754 2662 2645 0
755 8676 61 0
756 339 1114 0
757 3451 1091 0
758 9949 9925 0
759 2998 8621 0
760 2501 5701 0
761 233 9263 0
762 4158 7998 0
763 8737 1676 0
764 2043 6940 0
765 973 7223 0
766 7856 4436 0
767 4576 5556 0
768 1594 4861 0
769 6335 1595 0
770 8619 8719 0
771 2316 8257 0
772 1683 3345 0
773 7026 2034 0
774 5536 3391 0
775 4965 7683 0
776 6521 5910 0
777 3881 5436 0
778 8854 9648 0
779 5732 2518 0
780 2255 7874 0
781 9000 8446 0
782 2190 2990 0
783 7214 1070 0
784 3478 5994 0
785 6748 9702 0
786 2027 2470 0
787 5108 9649 0
788 2067 7708 0
789 7785 6957 0
790 9840 9718 0
791 8069 3303 0
792 1191 6376 0
793 4807 7908 0
794 2273 8308 0
795 2814 1758 0
796 1839 594 0
797 9318 7902 0
798 4150 2867 0
799 8799 2135 0
800 7297 2372 0
801 646 8148 0
802 214 4777 0
803 4346 9094 0
804 9183 8958 0
805 220 4679 0
806 1030 4592 0
807 8550 4186 0
808 3114 6946 0
809 1853 5005 0
810 1428 6140 0
811 9460 6129 0
812 9494 7409 0
813 7190 8080 0
814 8374 7153 0
815 3773 3787 0
816 8139 2390 0
817 860 1305 0
818 8972 9930 0
819 9080 9803 0
820 2277 8144 0
821 9605 3425 0
822 5468 2430 0
823 659 1358 0
824 2566 7501 0
825 7682 1205 0
826 2137 5505 0
827 4211 1356 0
828 5055 1592 0
829 4565 7689 0
830 6452 1836 0
831 62 9999 0
832 7882 8100 0
833 9584 1700 0
834 4146 4836 0
835 3688 2215 0
836 9188 7484 0
837 6833 8311 0
838 7408 8327 0
839 5368 1663 0
840 1659 47 0
841 911 5132 0
842 1425 5876 0
843 9664 5254 0
844 8866 7 0
845 671 4056 0
846 2712 136 0
847 7677 9143 0
848 3012 846 0
849 2854 3814 0
850 8693 6921 0
851 2471 8596 0
852 604 6056 0
853 7165 7980 0
854 3619 4030 0
855 2188 262 0
856 6420 3283 0
857 6738 6515 0
858 4299 6658 0
859 1959 1272 0
860 2392 1917 0
861 9639 6669 0
862 2046 1360 0
863 3697 5960 0
864 3391 3895 0
865 4152 5063 0
866 8823 9233 0
867 2928 6289 0
868 4016 8250 0
869 5525 6354 0
870 491 259 0
871 8701 6344 0
872 7244 6286 0
873 9073 2313 0
874 1073 1188 0
875 147 3954 0
876 4132 6776 0
877 5073 5484 0
878 8027 8729 0
879 6994 1215 0
880 6675 7291 0
881 4103 8457 0
882 7296 1255 0
883 618 5665 0
884 4752 9665 0
885 9333 4639 0
886 3229 7751 0
887 444 3746 0
888 8911 4047 0
889 2212 7914 0
890 1206 2127 0
891 2288 8343 0
892 107 6160 0
893 264 4313 0
894 2064 9425 0
895 3539 7246 0
896 3537 6535 0
897 997 5517 0
898 2560 7312 0
899 5440 1983 0
900 675 5446 0
901 147 4113 0
902 7655 6195 0
903 9022 6298 0
904 3628 2996 0
905 7507 3343 0
906 2532 2633 0
907 8977 4060 0
908 4751 7672 0
909 1774 3842 0
910 2839 2889 0
911 5159 1548 0
912 5373 1294 0
913 8103 2009 0
914 8493 8095 0
915 3138 2123 0
916 3709 125 0
917 9857 4793 0
918 1560 8509 0
919 1293 396 0
920 8974 8265 0
921 3482 5001 0
922 6913 3100 0
923 4322 4584 0
924 8899 3583 0
925 1519 831 0
926 8425 1432 0
927 7013 1975 0
928 2609 8943 0
929 2533 5767 0
930 5386 2075 0
931 7852 1331 0
932 9991 1516 0
933 9669 3316 0
934 6351 3326 0
935 8616 3481 0
936 729 6177 0
937 4187 3412 0
938 941 2691 0
939 2618 7880 0
940 4089 9429 0
941 8876 9966 0
942 5173 611 0
943 4039 3608 0
944 8984 4858 0
945 4991 6841 0
946 5470 3763 0
947 4291 3684 0
948 4999 6967 0
949 3202 2936 0
950 7613 2997 0
951 1933 7655 0
952 9870 5241 0
953 747 7942 0
954 1768 3726 0
955 117 4163 0
956 712 40 0
957 1052 4269 0
958 1772 753 0
959 7926 2658 0
960 4187 113 0
961 9830 7591 0
962 1100 1426 0
963 8472 8346 0
964 6837 9938 0
965 4877 7918 0
966 5538 2568 0
967 5717 2205 0
968 2281 5708 0
969 1228 8313 0
970 723 7230 0
971 7299 8620 0
972 664 2547 0
973 4766 7598 0
974 5172 4605 0
975 5897 8006 0
976 8163 6201 0
977 2429 2121 0
978 8838 7578 0
979 5999 7047 0
980 5916 4910 0
981 1636 6871 0
982 5122 6834 0
983 9167 1927 0
984 968 8768 0
985 1370 1508 0
986 9435 1506 0
987 6446 2090 0
988 9210 7501 0
989 2950 6411 0
990 7235 2747 0
991 5024 4700 0
992 1377 6679 0
993 5406 9117 0
994 7478 2716 0
995 8109 6552 0
996 8932 2079 0
997 563 8818 0
998 2491 8666 0
999 2833 8234 0
1000 1124 1274 0
1001 9163 6419 0
1002 9358 864 0
1003 6999 3356 0
1004 5568 6630 0
1005 8609 9342 0
1006 5697 6805 0
1007 9876 6836 0
1008 2270 4625 0
1009 1942 8171 0
1010 3936 2404 0
1011 3543 8117 0
1012 2732 7049 0
1013 6393 2760 0
1014 4149 2268 0
1015 9474 2500 0
1016 4358 6802 0
1017 8422 7765 0
1018 5019 6573 0
1019 4524 9536 0
1020 8941 13 0
1021 3161 2754 0
1022 1336 7940 0
1023 6541 4853 0
1024 8674 6360 0
1025 372 9179 0
1026 8156 3615 0
1027 7867 1442 0
1028 2324 8488 0
1029 6165 1716 0
1030 5450 8107 0
1031 1051 598 0
1032 3858 2870 0
1033 1505 390 0
1034 3330 4522 0
1035 5112 8084 0
1036 1920 3813 0
1037 2345 9956 0
1038 6518 4955 0
1039 8984 5621 0
1040 1985 2918 0
1041 5081 2603 0
1042 636 1322 0
1043 1438 2031 0
1044 2220 35 0
1045 2051 6297 0
1046 8173 7389 0
1047 4172 8531 0
1048 3654 4263 0
1049 8391 7109 0
1050 2470 7364 0
1051 9593 8200 0
1052 8673 5114 0
1053 3915 1236 0
1054 5219 8204 0
1055 1555 3377 0
1056 1305 124 0
1057 7646 6693 0
1058 9512 2495 0
1059 5698 1941 0
1060 4674 4660 0
1061 7107 2350 0
1062 52 7820 0
1063 7675 7775 0
1064 4558 5865 0
1065 3764 2841 0
1066 102 3042 0
1067 8270 4123 0
1068 8739 9895 0
1069 4104 963 0
1070 8882 3877 0
1071 4693 7279 0
1072 4124 6562 0
1073 2131 3415 0
1074 947 2806 0
1075 7576 3257 0
1076 7814 653 0
1077 3357 7467 0
1078 4645 4411 0
1079 5869 138 0
1080 6646 559 0
1081 2841 9217 0
1082 2632 3845 0
1083 1557 1202 0
1084 5412 6545 0
1085 5926 351 0
1086 4067 1743 0
1087 1 4826 0
1088 4943 1762 0
1089 6764 2970 0
1090 9727 9125 0
1091 1871 6876 0
1092 3349 8535 0
1093 3987 8496 0
1094 4056 7243 0
1095 9034 9840 0
1096 4373 9117 0
1097 2251 5345 0
1098 9535 8454 0
1099 5292 3914 0
1100 4191 6663 0
1101 785 6155 0
1102 1054 5378 0
1103 4577 688 0
1104 208 3014 0
1105 3089 9278 0
1106 2676 1441 0
1107 3929 1421 0
1108 7226 6481 0
1109 8541 884 0
1110 5143 5795 0
1111 4952 3721 0
1112 7557 5362 0
1113 4613 6367 0
1114 3707 3856 0
1115 4455 4649 0
1116 9342 1845 0
1117 4024 9457 0
1118 621 9 0
1119 4317 8895 0
1120 72 3657 0
1121 1437 8179 0
1122 1309 342 0
1123 6586 4866 0
1124 7277 5074 0
1125 8841 5167 0
1126 4105 8417 0
1127 2201 4246 0
1128 7883 7590 0
1129 4621 5410 0
1130 4072 7543 0
1131 8143 1688 0
1132 9768 9515 0
1133 654 9849 0
1134 5017 3367 0
1135 2686 8904 0
1136 2973 715 0
1137 1255 7059 0
1138 3079 9660 0
1139 7192 9397 0
1140 1292 2538 0
1141 4020 2400 0
1142 4819 6016 0
1143 3235 7417 0
1144 6109 1535 0
1145 4046 3181 0
1146 4010 9718 0
1147 8124 3599 0
1148 1105 8760 0
1149 9247 3403 0
1150 7763 5456 0
1151 3345 8177 0
1152 615 8837 0
1153 4685 7212 0
1154 1521 7114 0
1155 1944 3842 0
1156 4345 1480 0
1157 6783 6106 0
1158 8201 6779 0
1159 4488 9875 0
1160 2874 9312 0
1161 2189 1763 0
1162 4887 1022 0
1163 9710 114 0
1164 1508 258 0
1165 3075 8315 0
1166 418 8211 0
1167 844 9147 0
1168 4284 794 0
1169 5974 8010 0
1170 811 6679 0
1171 2685 2610 0
1172 167 9128 0
1173 6566 3797 0
1174 1299 2836 0
1175 1907 1570 0
1176 5230 2579 0
1177 142 1058 0
1178 5276 6154 0
1179 5159 7134 0
1180 1870 1921 0
1181 1377 7293 0
1182 4956 6430 0
1183 5821 1518 0
1184 2720 846 0
1185 8363 7756 0
1186 9381 5686 0
1187 7865 3087 0
1188 9752 4344 0
1189 8987 4358 0
1190 1949 7143 0
1191 3776 2015 0
1192 4390 465 0
1193 8819 3517 0
1194 838 8852 0
1195 8100 8152 0
1196 5325 2156 0
1197 8127 4937 0
1198 5065 9171 0
1199 661 9942 0
1200 1382 1211 0
1201 153 1906 0
1202 1377 6323 0
1203 5921 5542 0
1204 359 5297 0
1205 3510 8885 0
1206 6526 1759 0
1207 274 4256 0
1208 9904 8321 0
1209 6047 1630 0
1210 3217 1014 0
1211 928 6275 0
1212 4494 2326 0
1213 356 9587 0
1214 2311 2547 0
1215 7784 6156 0
1216 8920 7593 0
1217 3664 4748 0
1218 2320 1334 0
1219 1327 5769 0
1220 1338 1618 0
1221 8859 1621 0
1222 2138 3838 0
1223 9442 1711 0
1224 6763 8975 0
1225 6069 4777 0
1226 3709 28 0
1227 458 4048 0
1228 9365 769 0
1229 9927 1220 0
1230 9217 8763 0
1231 5135 1068 0
1232 4883 1643 0
1233 3772 3257 0
1234 9784 3988 0
1235 5429 7387 0
1236 9979 5282 0
1237 5833 212 0
1238 5210 3487 0
1239 3216 6022 0
1240 6426 1657 0
1241 8321 746 0
1242 5672 382 0
1243 849 1645 0
1244 6447 4370 0
1245 7846 6101 0
1246 5755 3713 0
1247 4930 9181 0
1248 8555 287 0
1249 6482 2548 0
1250 3891 83 0
1251 1615 4349 0
1252 4781 5806 0
1253 2454 2543 0
1254 4016 7989 0
1255 487 8905 0
1256 1599 538 0
1257 8257 818 0
1258 856 9557 0
1259 1258 1425 0
1260 9343 7297 0
1261 5920 4680 0
1262 1075 6964 0
1263 4358 2031 0
1264 1533 2739 0
1265 3187 4064 0
1266 2241 2073 0
1267 7978 8895 0
1268 3784 4979 0
1269 8768 996 0
1270 5572 2543 0
1271 4612 734 0
1272 9027 1319 0
1273 4289 4201 0
1274 4631 8330 0
1275 1944 6729 0
1276 135 7856 0
1277 3357 2410 0
1278 4022 9192 0
1279 3617 7067 0
1280 7 1397 0
1281 7110 8538 0
1282 6764 9235 0
1283 8509 9 0
1284 1983 391 0
1285 6589 2740 0
1286 7383 721 0
1287 6944 6929 0
1288 344 665 0
1289 5070 8337 0
1290 5556 4120 0
1291 7694 4319 0
1292 7891 7506 0
1293 8852 7295 0
1294 7831 370 0
1295 6554 3225 0
1296 4780 5864 0
1297 4479 4632 0
1298 7573 6018 0
1299 2193 9347 0
1300 5428 8642 0
1301 6980 8423 0
1302 2796 1918 0
1303 420 3251 0
1304 3564 1967 0
1305 5225 3446 0
1306 35 1683 0
1307 5591 4162 0
1308 4821 8253 0
1309 6953 5128 0
1310 6024 2263 0
1311 6195 1175 0
1312 7101 4176 0
1313 9814 3524 0
1314 4270 4078 0
1315 4183 5170 0
1316 1032 7890 0
1317 5913 4614 0
1318 8930 1877 0
1319 8320 781 0
1320 8611 179 0
1321 681 7493 0
1322 1574 9734 0
1323 3100 256 0
1324 7097 3157 0
1325 2297 2913 0
1326 8348 6674 0
1327 8374 4841 0
1328 5996 2449 0
1329 7132 1113 0
1330 6645 6974 0
1331 6639 5057 0
1332 3871 6775 0
1333 3044 1489 0
1334 9768 3576 0
1335 2811 2467 0
1336 7952 4519 0
1337 6428 9238 0
1338 758 9835 0
1339 5707 6489 0
1340 5252 7840 0
1341 192 2704 0
1342 7379 27 0
1343 7173 5510 0
1344 923 8611 0
1345 9303 4985 0
1346 3045 6683 0
1347 2662 1007 0
1348 4974 9500 0
1349 3328 6544 0
1350 1078 4880 0
1351 418 6483 0
1352 4702 1437 0
1353 8464 7310 0
1354 5885 6133 0
1355 882 1912 0
1356 9206 6351 0
1357 9824 1605 0
1358 7215 430 0
1359 1835 44 0
1360 5667 747 0
1361 3623 760 0
1362 1968 1933 0
1363 8707 5758 0
1364 9471 1483 0
1365 9039 6471 0
1366 6537 6331 0
1367 6933 6892 0
1368 835 9693 0
1369 6299 4999 0
1370 8110 3873 0
1371 3633 4406 0
1372 6244 519 0
1373 440 434 0
1374 7118 1066 0
1375 2583 9903 0
1376 5071 7339 0
1377 3551 4908 0
1378 3638 9267 0
1379 2297 3247 0
1380 1836 5014 0
1381 6864 6155 0
1382 203 2491 0
1383 6092 1623 0
1384 9503 1575 0
1385 2744 1395 0
1386 1284 9113 0
